11	1	-1	-1	5380	0	0	15	0	1	200	0	200	-94	-123	0	0	0	0	0	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	ÇàÁúµÀÅÛ[Ê¥]
12	1	-1	-1	5395	0	0	15	0	1	200	0	200	-92	-123	0	0	0	0	0	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	ÇàÁúµÀ¼×[Ê¥]
13	1	-1	-1	5430	0	0	15	0	1	200	0	200	-95	-126	0	0	0	0	0	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	¹íÕ¶
14	1	-1	-1	5200	0	0	60	0	1	200	0	200	-26	-120	0	0	0	0	0	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	¶ñÄ§Õ½ÅÛ
15	1	-1	-1	5260	0	0	60	0	1	200	0	200	-24	-119	0	0	0	0	0	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	¶ñÄ§Õ½¼×
16	3	4	-1	203	4270	0	10	0	1	200	0	200	-37	-110	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	º®±ù
17	1	-1	-1	5615	4270	0	20	0	1	200	0	200	-38	-120	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	ºìÄ§·¨ÅÛ
18	1	-1	-1	5635	4270	0	20	0	1	200	0	200	-38	-120	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	ºìÄ§·¨¼×
19	1	-1	-1	5565	4270	0	10	0	1	200	0	200	-41	-120	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	Æß²Ê
20	1	-1	-1	5655	4270	0	20	0	1	200	0	200	-38	-120	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	À¶Ä§µÀÅÛ
21	1	-1	-1	5675	4270	0	20	0	1	200	0	200	-38	-120	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5611	20	200	0	-48	1	1	0	À¶Ä§µÀ¼×
22	3	-1	-1	2708	4270	0	19	0	1	200	0	200	-3	-8	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ýˆ÷ëÆÆÌì
23	1	-1	-1	5575	4270	0	20	0	1	200	0	200	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ýˆ÷ëÊ¥ÅÛ
24	1	-1	-1	5595	4270	0	20	0	1	200	0	200	0	0	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ýˆ÷ëÊ¥¼×
25	3	-1	-1	140	4270	0	30	0	1	200	0	200	-124	-206	0	0	0	0	1	0	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	¼ÅÃð÷ÈÓ°
26	3	3	-1	2623	1423	0	30	0	1	200	0	200	1	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	¼ÅÃð¿ñÅÛ
27	3	3	-1	2653	1423	0	30	0	1	200	0	200	1	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	¼ÅÃð¿ñ¼×
28	3	-1	-1	3130	1423	0	18	0	1	200	0	200	-110	-142	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	¹íÍõ¤ÎÕ¶
29	1	-1	-1	5695	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	÷è÷ëÍõ¤ÎÅÛ
30	1	-1	-1	5695	1423	0	12	0	1	200	0	200	1	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	÷è÷ëÍõ¤Î¼×
31	3	-1	-1	3170	1423	0	20	0	1	200	0	200	-192	-258	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÖïÏÉÕ¶
32	3	-1	-1	3190	1423	0	10	0	1	200	0	200	-387	-259	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÖïÏÉÅÛ
33	3	-1	-1	3200	1423	0	10	0	1	200	0	200	-387	-258	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÖïÏÉ¼×
34	1	-1	-1	5806	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆÅÛ
35	1	-1	-1	5818	1423	0	12	0	1	200	0	200	2	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ¼×
36	3	-1	-1	3230	1423	0	6	0	1	200	0	200	110	82	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»êÕ¶
37	1	-1	-1	5710	1423	0	12	0	1	200	0	200	0	-18	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆÃæÉ´
38	1	-1	-1	5722	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»êÁ´
39	1	-1	-1	5734	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»êïí
40	1	-1	-1	5746	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»êÂé
41	1	-1	-1	5758	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»ê´ø
42	1	-1	-1	5770	1423	0	12	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5571	20	200	0	-48	1	1	0	ÅÌýˆ»êÑ¥
43	3	-1	-1	4323	1423	0	8	0	1	200	0	200	-52	0	0	0	0	0	1	1	0	0	-1	-1	0	0	1	0	0	0	0	0	4	5551	20	200	0	-48	1	1	0	Ïæ·ê»¤½£[±ÌË®]
44	3	-1	-1	4331	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
45	3	-1	-1	4341	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
46	3	-1	-1	4351	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
47	3	-1	-1	4361	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
48	3	-1	-1	4371	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
49	3	-1	-1	4381	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
50	3	-1	-1	4391	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
51	3	-1	-1	4401	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
52	3	-1	-1	4421	1423	0	10	0	1	100	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	1
53	3	-1	-1	4431	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	2
54	3	-1	-1	4441	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	2
55	3	-1	-1	4461	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	2
56	3	-1	-1	4471	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	2
57	3	-1	-1	4481	1423	0	15	0	1	200	0	200	-154	-204	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	3
58	3	-1	-1	4496	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	5
59	3	-1	-1	4506	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	5
60	3	-1	-1	4516	1423	0	10	0	1	200	0	200	0	0	0	0	0	0	1	1	1	0	-1	-1	0	0	1	0	0	1	0	0	4	5551	20	200	0	-48	1	1	0	6
61	4	-1	4	1595	1423	1595	10	0	10	200	0	200	0	0	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5551	20	200	0	-48	1	1	0	Õ½Ê¿ÌØÊâÊ×ÊÎ
62	4	-1	4	1665	1423	1665	10	0	10	200	0	200	0	0	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5551	20	200	0	-48	1	1	0	·¨Ê¦ÌØÊâÊ×ÊÎ
63	4	-1	4	1645	1423	1645	10	0	10	200	0	200	0	0	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5551	20	200	0	-48	1	1	0	µÀÊ¿ÌØÊâÊ×ÊÎ
64	-1	-1	-1	2584	1423	1645	10	0	10	200	0	200	0	-48	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5611	20	200	0	-48	1	1	0	Í­Óò-¶ñÄ§µØÉÏ
65	-1	-1	-1	2584	1423	1645	10	0	10	200	0	200	0	-48	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5571	20	200	0	-48	1	1	0	ÈýÖ°Òµ
66	-1	-1	-1	2584	1423	1645	10	0	10	200	0	200	0	-48	0	0	0	0	1	1	1	1	-1	-1	0	0	1	0	0	0	0	0	4	5551	20	200	0	-48	1	1	0	ÌØÊâ¹âÖù
